2020_census_tract,vehicle_count,electric_range,base_msrp,model_year,percent_bev,high_adoption
53025011102.0,23,37.34782608695652,0.0,2021.1304347826087,0.782608695652174,0
53025011200.0,105,35.00952380952381,0.0,2022.1333333333334,0.6666666666666666,1
53025011300.0,20,59.4,0.0,2021.45,0.75,0
53025011401.0,18,55.72222222222222,7766.666666666667,2020.9444444444443,0.8888888888888888,0
53025011403.0,10,91.5,0.0,2019.5,0.8,0
53025011404.0,10,29.6,0.0,2023.0,0.7,0
53025011405.0,15,19.133333333333333,0.0,2021.8666666666666,0.8666666666666667,0
53025011406.0,29,45.793103448275865,0.0,2021.7931034482758,0.8620689655172413,0
53027000201.0,214,26.014018691588785,247.19626168224298,2021.7943925233644,0.6822429906542056,1
53027000202.0,60,71.33333333333333,532.5,2020.8666666666666,0.7666666666666667,0
53027000300.0,22,45.68181818181818,0.0,2020.9545454545455,0.6818181818181818,0
53027000401.0,49,51.55102040816327,0.0,2021.061224489796,0.7142857142857143,0
53027000402.0,48,41.583333333333336,0.0,2021.6875,0.75,0
53027000501.0,40,51.45,1373.75,2021.125,0.7,0
53027000502.0,33,42.515151515151516,0.0,2020.8181818181818,0.6666666666666666,0
53027000600.0,66,37.07575757575758,0.0,2021.939393939394,0.7575757575757576,0
53027000700.0,55,59.054545454545455,1365.3636363636363,2020.6,0.6363636363636364,0
53027000800.0,68,35.279411764705884,0.0,2021.7794117647059,0.7205882352941176,1
53027000900.0,38,46.89473684210526,0.0,2022.078947368421,0.6842105263157895,0
53027001000.0,40,33.35,1747.5,2021.775,0.55,0
53027001100.0,84,50.20238095238095,1236.3095238095239,2021.0238095238096,0.7142857142857143,1
53027001200.0,39,79.71794871794872,0.0,2020.5128205128206,0.7692307692307693,0
53027001300.0,21,41.714285714285715,0.0,2020.7142857142858,0.6190476190476191,0
53027001400.0,11,11.0,0.0,2023.4545454545455,0.6363636363636364,0
53027001500.0,41,50.829268292682926,2190.243902439024,2021.121951219512,0.6829268292682927,0
53027001601.0,40,58.3,1747.5,2020.275,0.725,0
53027001602.0,27,43.592592592592595,1959.2592592592594,2020.5555555555557,0.4444444444444444,0
53027940000.0,11,47.81818181818182,0.0,2021.6363636363637,0.5454545454545454,0
53029970100.0,56,39.82142857142857,0.0,2022.107142857143,0.7321428571428571,0
53029970200.0,7,10.285714285714286,0.0,2022.2857142857142,0.5714285714285714,0
53029970300.0,150,46.3,813.0,2021.28,0.6866666666666666,1
53029970401.0,79,41.59493670886076,0.0,2021.392405063291,0.6962025316455697,1
53029970402.0,32,29.84375,998.4375,2021.15625,0.65625,0
53029970500.0,176,41.23863636363637,250.5681818181818,2021.6931818181818,0.7386363636363636,1
53029970601.0,40,30.2,0.0,2022.125,0.65,0
53029970602.0,42,23.833333333333332,1253.5714285714287,2021.2380952380952,0.6190476190476191,0
53029970700.0,41,24.73170731707317,0.0,2021.3658536585365,0.7560975609756098,0
53029970800.0,31,47.645161290322584,0.0,2020.967741935484,0.7096774193548387,0
53029970900.0,42,45.04761904761905,0.0,2021.7142857142858,0.6190476190476191,0
53029971000.0,207,45.2512077294686,492.0289855072464,2021.1642512077294,0.714975845410628,1
53029971100.0,132,56.333333333333336,0.0,2021.4318181818182,0.7575757575757576,1
53029971301.0,140,37.67142857142857,792.5,2021.857142857143,0.8285714285714286,1
53029971302.0,145,60.53103448275862,2148.6206896551726,2021.4137931034484,0.7655172413793103,1
53029971400.0,196,52.857142857142854,769.8979591836735,2021.3265306122448,0.8010204081632653,1
53029971500.0,170,53.358823529411765,411.1764705882353,2021.729411764706,0.7764705882352941,1
53029971600.0,138,42.01449275362319,1005.4347826086956,2021.5942028985507,0.7681159420289855,1
53029971700.0,211,50.78199052132702,1737.6777251184835,2021.7582938388625,0.8293838862559242,1
53029971800.0,151,44.65562913907285,1117.8476821192053,2021.4370860927152,0.7483443708609272,1
53029971900.0,231,55.35497835497836,1853.2467532467533,2021.025974025974,0.7012987012987013,1
53029972000.0,281,55.16725978647687,867.2419928825623,2021.1850533807828,0.7829181494661922,1
53029972100.0,220,52.17727272727273,272.27272727272725,2021.3954545454546,0.7863636363636364,1
53031950202.0,59,52.74576271186441,896.6101694915254,2020.677966101695,0.7627118644067796,0
53031950301.0,147,41.8843537414966,0.0,2021.8503401360545,0.7346938775510204,1
53031950302.0,147,45.89115646258504,475.51020408163265,2021.6462585034014,0.7619047619047619,1
53031950400.0,124,60.49193548387097,1385.0806451612902,2020.475806451613,0.7903225806451613,1
53031950501.0,183,44.797814207650276,649.1803278688525,2020.5136612021859,0.7431693989071039,1
53031950502.0,163,67.22699386503068,1765.920245398773,2020.3926380368098,0.7423312883435583,1
53031950602.0,163,46.2760736196319,196.01226993865032,2020.5889570552147,0.6932515337423313,1
53031950603.0,130,58.4,0.0,2020.246153846154,0.7153846153846154,1
53031950604.0,237,61.641350210970465,294.9367088607595,2020.6666666666667,0.7172995780590717,1
53031950702.0,37,27.135135135135137,0.0,2021.6486486486488,0.7837837837837838,0
53033000101.0,74,52.810810810810814,498.64864864864865,2021.2432432432433,0.8513513513513513,1
53033000102.0,235,52.182978723404254,868.0851063829788,2021.340425531915,0.7957446808510639,1
53033000201.0,170,44.43529411764706,187.94117647058823,2021.1117647058823,0.8058823529411765,1
53033000202.0,211,41.47867298578199,151.4218009478673,2021.39336492891,0.7203791469194313,1
53033000300.0,112,53.5625,764.7321428571429,2021.330357142857,0.7946428571428571,1
53033000402.0,176,52.97727272727273,595.9943181818181,2021.2102272727273,0.7784090909090909,1
53033000403.0,101,51.10891089108911,0.0,2021.4554455445545,0.8217821782178217,1
53033000404.0,95,47.6,0.0,2021.5684210526315,0.7578947368421053,1
53033000500.0,343,43.91545189504373,950.8746355685131,2021.8221574344022,0.7696793002915452,1
53033000601.0,201,27.965174129353233,585.0746268656717,2021.9303482587065,0.835820895522388,1
53033000602.0,194,42.25773195876289,418.0412371134021,2021.7422680412371,0.788659793814433,1
53033000700.0,245,43.265306122448976,565.9183673469388,2021.4122448979592,0.7714285714285715,1
53033000800.0,181,46.49171270718232,685.6353591160221,2021.1823204419888,0.8453038674033149,1
53033000900.0,227,47.29955947136564,958.8105726872246,2021.6167400881056,0.7444933920704846,1
53033001000.0,120,43.38333333333333,549.1666666666666,2021.3083333333334,0.7416666666666667,1
53033001100.0,167,45.616766467065865,623.9221556886228,2021.0419161676646,0.8083832335329342,1
53033001201.0,76,43.73684210526316,0.0,2021.7763157894738,0.8552631578947368,1
53033001202.0,192,45.458333333333336,441.9270833333333,2021.6041666666667,0.8229166666666666,1
53033001300.0,154,47.94155844155844,453.8961038961039,2021.357142857143,0.8116883116883117,1
53033001400.0,289,41.5121107266436,462.9757785467128,2021.674740484429,0.8373702422145328,1
53033001500.0,227,52.44933920704846,945.5947136563876,2021.5418502202642,0.7841409691629956,1
53033001600.0,418,41.803827751196174,812.200956937799,2021.433014354067,0.7392344497607656,1
53033001701.0,181,34.39779005524862,290.8839779005525,2021.745856353591,0.7790055248618785,1
53033001702.0,309,35.84789644012945,103.39805825242719,2021.7637540453075,0.7961165048543689,1
53033001800.0,227,41.61674008810573,900.0,2021.6519823788547,0.7841409691629956,1
53033001900.0,274,48.31751824817518,842.3357664233577,2021.3430656934306,0.8065693430656934,1
53033002000.0,254,37.20472440944882,900.3740157480315,2021.4330708661416,0.8110236220472441,1
53033002100.0,310,44.00322580645161,563.8548387096774,2021.7193548387097,0.8225806451612904,1
53033002200.0,543,48.74217311233886,962.4217311233886,2021.6721915285452,0.7992633517495396,1
53033002400.0,223,44.88789237668161,295.5156950672646,2021.726457399103,0.8071748878923767,1
53033002500.0,244,45.045081967213115,733.811475409836,2021.3934426229507,0.7909836065573771,1
53033002600.0,356,47.33988764044944,392.69662921348316,2021.2780898876404,0.8117977528089888,1
53033002700.0,401,44.29925187032419,840.648379052369,2021.513715710723,0.7630922693266833,1
53033002800.0,319,44.66457680250784,916.4576802507837,2021.717868338558,0.7586206896551724,1
53033002900.0,363,43.26170798898072,483.88429752066116,2021.7052341597796,0.7713498622589532,1
53033003000.0,430,40.51162790697674,995.6976744186046,2021.7813953488371,0.7697674418604651,1
53033003100.0,449,39.43652561247216,1006.6815144766147,2021.8062360801782,0.7861915367483296,1
53033003201.0,240,49.5125,1081.8541666666667,2021.3625,0.7958333333333333,1
53033003202.0,320,43.946875,460.78125,2021.48125,0.78125,1
53033003301.0,294,41.04761904761905,155.10204081632654,2021.6360544217687,0.8027210884353742,1
53033003302.0,205,38.93170731707317,943.8536585365854,2021.7170731707317,0.8048780487804879,1
53033003400.0,274,47.565693430656935,273.6861313868613,2021.5401459854015,0.7846715328467153,1
53033003500.0,288,36.173611111111114,518.5590277777778,2021.4791666666667,0.7291666666666666,1
53033003601.0,203,30.354679802955665,344.3349753694581,2022.0246305418718,0.7635467980295566,1
53033003602.0,170,38.83529411764706,670.5882352941177,2021.7411764705882,0.8,1
53033003800.0,202,46.54950495049505,602.7227722772277,2021.6336633663366,0.7623762376237624,1
53033003900.0,234,34.58119658119658,0.0,2021.6709401709402,0.7991452991452992,1
53033004000.0,267,45.337078651685395,826.9662921348314,2021.7827715355804,0.7902621722846442,1
53033004101.0,424,46.806603773584904,897.6415094339623,2021.9127358490566,0.7287735849056604,1
53033004102.0,384,42.533854166666664,657.8125,2022.0,0.7838541666666666,1
53033004201.0,335,47.98805970149254,836.8656716417911,2021.6179104477612,0.826865671641791,1
53033004202.0,350,45.145714285714284,476.2857142857143,2021.922857142857,0.8171428571428572,1
53033004301.0,238,41.47899159663866,935.2941176470588,2021.5714285714287,0.7941176470588235,1
53033004302.0,168,22.75,0.0,2021.357142857143,0.7797619047619048,1
53033004401.0,166,46.2710843373494,414.7590361445783,2021.3493975903614,0.7469879518072289,1
53033004402.0,42,40.214285714285715,0.0,2021.1666666666667,0.7619047619047619,0
53033004500.0,130,40.215384615384615,405.0,2021.1692307692308,0.7153846153846154,1
53033004600.0,257,40.05058365758755,702.5291828793775,2021.9221789883268,0.7431906614785992,1
53033004701.0,105,33.79047619047619,434.2857142857143,2022.0380952380951,0.8095238095238095,1
53033004702.0,116,48.37931034482759,0.0,2021.896551724138,0.8362068965517241,1
53033004703.0,165,38.75151515151515,333.030303030303,2022.030303030303,0.8181818181818182,1
53033004800.0,326,41.59815950920245,719.6319018404907,2021.0705521472394,0.7944785276073619,1
53033004901.0,199,55.130653266331656,1114.321608040201,2021.1909547738694,0.7989949748743719,1
53033004902.0,133,53.21052631578947,525.5639097744361,2020.96992481203,0.7593984962406015,1
53033005000.0,200,35.745,529.0,2021.755,0.78,1
53033005100.0,310,46.93225806451613,868.7096774193549,2021.2,0.7612903225806451,1
53033005201.0,165,48.13333333333333,739.0909090909091,2021.4969696969697,0.8,1
53033005202.0,38,40.18421052631579,1392.1052631578948,2022.6315789473683,0.868421052631579,0
53033005303.0,4,7.25,0.0,2023.0,0.75,0
53033005304.0,1,0.0,0.0,2022.0,1.0,0
53033005305.0,55,104.49090909090908,1270.909090909091,2019.6727272727273,0.6363636363636364,0
53033005306.0,79,15.620253164556962,0.0,2023.9746835443038,0.7848101265822784,1
53033005307.0,7,34.42857142857143,0.0,2022.7142857142858,0.8571428571428571,0
53033005401.0,172,53.81395348837209,1021.5116279069767,2021.5174418604652,0.8313953488372093,1
53033005402.0,167,45.40718562874252,418.562874251497,2021.6646706586826,0.7784431137724551,1
53033005600.0,711,45.47538677918425,852.1800281293952,2022.0,0.790436005625879,1
53033005700.0,502,40.4601593625498,505.9760956175299,2021.9083665338646,0.8027888446215139,1
53033005801.0,261,40.206896551724135,543.2758620689655,2022.1570881226053,0.8084291187739464,1
53033005803.0,203,41.80788177339902,316.25615763546796,2021.6206896551723,0.7783251231527094,1
53033005804.0,98,37.96938775510204,376.53061224489795,2021.8469387755101,0.8367346938775511,1
53033005901.0,121,48.87603305785124,0.0,2021.5289256198348,0.7933884297520661,1
53033005902.0,301,44.38538205980066,1100.0,2021.843853820598,0.7774086378737541,1
53033006000.0,364,33.9532967032967,707.554945054945,2021.8956043956043,0.7802197802197802,1
53033006100.0,379,46.11873350923483,482.0580474934037,2021.7704485488127,0.7467018469656992,1
53033006200.0,433,45.96535796766744,855.5427251732102,2021.6720554272517,0.8013856812933026,1
53033006300.0,515,48.79417475728155,1114.6601941747572,2021.9766990291262,0.7203883495145631,1
53033006400.0,392,53.11734693877551,1210.7142857142858,2021.4183673469388,0.7372448979591837,1
53033006500.0,328,53.19512195121951,1435.503048780488,2021.5213414634147,0.7804878048780488,1
53033006600.0,190,47.21578947368421,367.89473684210526,2022.0578947368422,0.7947368421052632,1
53033006701.0,212,27.5188679245283,0.0,2022.801886792453,0.8820754716981132,1
53033006702.0,137,32.394160583941606,0.0,2022.1386861313867,0.8029197080291971,1
53033006703.0,194,38.881443298969074,993.2989690721649,2021.8917525773195,0.8144329896907216,1
53033006800.0,254,42.40157480314961,964.1732283464567,2021.5787401574803,0.7480314960629921,1
53033006900.0,363,44.18732782369146,1633.4710743801652,2021.7355371900826,0.7796143250688705,1
53033007001.0,117,47.24786324786325,981.6239316239316,2021.5555555555557,0.7948717948717948,1
53033007002.0,164,57.890243902439025,852.439024390244,2021.7134146341464,0.7987804878048781,1
53033007101.0,129,41.08527131782946,951.937984496124,2021.1937984496124,0.8527131782945736,1
53033007102.0,86,43.25581395348837,0.0,2021.9186046511627,0.872093023255814,1
53033007201.0,276,36.5,0.0,2022.6123188405797,0.8297101449275363,1
53033007202.0,228,36.771929824561404,306.57894736842104,2022.592105263158,0.8903508771929824,1
53033007203.0,209,49.50717703349282,440.90909090909093,2022.3732057416269,0.9138755980861244,1
53033007301.0,105,30.228571428571428,0.0,2022.6285714285714,0.8285714285714286,1
53033007302.0,402,22.18905472636816,304.85074626865674,2022.7960199004974,0.8656716417910447,1
53033007303.0,305,20.97377049180328,229.18032786885246,2022.9704918032787,0.9147540983606557,1
53033007403.0,37,57.91891891891892,0.0,2021.2432432432433,0.7837837837837838,0
53033007404.0,52,39.36538461538461,1324.0384615384614,2022.1923076923076,0.7692307692307693,0
53033007405.0,25,27.8,0.0,2022.6,0.84,0
53033007406.0,29,44.758620689655174,6358.620689655172,2020.5862068965516,0.8275862068965517,0
53033007501.0,120,44.38333333333333,291.625,2021.35,0.75,1
53033007502.0,100,36.79,699.0,2021.45,0.77,1
53033007503.0,64,24.546875,0.0,2022.421875,0.859375,0
53033007600.0,168,31.821428571428573,907.1428571428571,2021.892857142857,0.8452380952380952,1
53033007700.0,379,43.05540897097625,281.79419525065964,2021.7440633245383,0.8126649076517151,1
53033007800.0,671,52.67064083457526,1654.3889716840536,2021.5022354694486,0.7719821162444114,1
53033007901.0,59,51.47457627118644,0.0,2021.1864406779662,0.847457627118644,0
53033007902.0,144,40.90972222222222,485.4166666666667,2021.4652777777778,0.8125,1
53033008002.0,163,27.920245398773005,857.6687116564417,2022.2944785276075,0.8098159509202454,1
53033008003.0,182,37.7032967032967,532.967032967033,2022.2142857142858,0.8241758241758241,1
53033008004.0,174,34.89080459770115,185.3448275862069,2022.1149425287356,0.8275862068965517,1
53033008101.0,146,47.917808219178085,1540.7534246575342,2021.8972602739725,0.8013698630136986,1
53033008102.0,168,51.11904761904762,1077.0833333333333,2021.6785714285713,0.8869047619047619,1
53033008200.0,206,38.90291262135922,594.9029126213592,2022.509708737864,0.8203883495145631,1
53033008300.0,61,43.049180327868854,875.4098360655738,2022.2622950819673,0.7704918032786885,0
53033008401.0,134,39.46268656716418,1035.44776119403,2022.1194029850747,0.8283582089552238,1
53033008402.0,72,32.458333333333336,970.8333333333334,2022.5277777777778,0.8611111111111112,1
53033008500.0,716,49.177374301675975,153.48463687150837,2020.7779329608938,0.7332402234636871,1
53033008600.0,130,55.16153846153846,1528.076923076923,2021.6076923076923,0.8615384615384616,1
53033008700.0,184,41.08695652173913,862.5,2021.6141304347825,0.8532608695652174,1
53033008800.0,237,46.860759493670884,391.9620253164557,2021.4978902953587,0.8438818565400844,1
53033008900.0,380,44.839473684210525,622.3684210526316,2021.8026315789473,0.7710526315789473,1
53033009000.0,141,34.836879432624116,571.5957446808511,2021.758865248227,0.7872340425531915,1
53033009100.0,84,42.48809523809524,525.0,2021.9642857142858,0.8452380952380952,1
53033009200.0,43,38.81395348837209,1230.2325581395348,2022.5813953488373,0.7674418604651163,0
53033009300.0,1108,28.697653429602887,196.16425992779784,2022.4738267148014,0.9611913357400722,1
53033009400.0,303,50.135313531353134,336.13861386138615,2021.4620462046205,0.7986798679867987,1
53033009500.0,522,45.18199233716475,1234.5689655172414,2021.4693486590038,0.7662835249042146,1
53033009600.0,373,39.4343163538874,524.1286863270777,2021.7319034852546,0.7426273458445041,1
53033009701.0,402,50.17164179104478,1077.4875621890546,2021.4427860696517,0.8034825870646766,1
53033009702.0,372,41.255376344086024,612.0833333333334,2021.3978494623657,0.7634408602150538,1
53033009801.0,239,28.761506276150627,167.34309623430963,2021.9874476987447,0.7615062761506276,1
53033009802.0,176,35.875,0.0,2021.8636363636363,0.8181818181818182,1
53033009900.0,365,48.48219178082192,1231.7808219178082,2021.7945205479452,0.7972602739726027,1
53033010001.0,182,54.42307692307692,0.0,2021.4450549450548,0.7692307692307693,1
53033010002.0,177,38.717514124293785,225.96045197740114,2021.949152542373,0.7909604519774012,1
53033010101.0,146,39.43835616438356,218.83561643835617,2021.7876712328766,0.8082191780821918,1
53033010102.0,291,49.7319587628866,700.0,2021.0034364261169,0.8281786941580757,1
53033010200.0,457,47.80306345733042,1061.050328227571,2021.148796498906,0.8030634573304157,1
53033010301.0,165,41.32121212121212,654.5454545454545,2021.7151515151515,0.7454545454545455,1
53033010302.0,179,38.787709497206706,1192.1787709497207,2021.8212290502793,0.7821229050279329,1
53033010401.0,188,42.12234042553192,0.0,2022.0053191489362,0.7978723404255319,1
53033010402.0,238,50.226890756302524,1261.09243697479,2021.310924369748,0.8235294117647058,1
53033010501.0,196,52.8469387755102,468.6224489795918,2021.4183673469388,0.8010204081632653,1
53033010502.0,228,45.56578947368421,316.8640350877193,2021.657894736842,0.7850877192982456,1
53033010601.0,242,37.71900826446281,709.7107438016529,2021.7272727272727,0.7975206611570248,1
53033010602.0,274,47.86861313868613,1064.7810218978102,2021.6204379562043,0.781021897810219,1
53033010701.0,192,49.880208333333336,960.4166666666666,2021.5364583333333,0.7604166666666666,1
53033010702.0,181,37.3756906077348,589.5027624309392,2022.2817679558011,0.7624309392265194,1
53033010800.0,272,46.845588235294116,404.0257352941176,2021.6838235294117,0.8088235294117647,1
53033010900.0,128,44.96875,1179.6875,2021.6953125,0.8671875,1
53033011001.0,145,37.282758620689656,220.3448275862069,2021.9448275862069,0.8413793103448276,1
53033011002.0,128,38.296875,0.0,2022.59375,0.890625,1
53033011101.0,163,38.809815950920246,196.01226993865032,2021.7852760736196,0.7914110429447853,1
53033011102.0,239,43.18828451882845,434.5188284518828,2021.7740585774059,0.7489539748953975,1
53033011200.0,95,39.05263157894737,0.0,2021.6105263157895,0.8315789473684211,1
53033011300.0,264,50.72727272727273,416.2689393939394,2021.0189393939395,0.8181818181818182,1
53033011401.0,151,49.90066225165563,0.0,2021.5761589403974,0.8675496688741722,1
53033011402.0,111,30.675675675675677,629.7297297297297,2021.855855855856,0.7837837837837838,1
53033011500.0,213,44.19718309859155,475.5868544600939,2021.530516431925,0.784037558685446,1
53033011601.0,281,49.01423487544484,1044.8398576512454,2021.3772241992883,0.7295373665480427,1
53033011602.0,212,40.278301886792455,853.5141509433962,2021.5283018867924,0.7735849056603774,1
53033011700.0,189,27.46031746031746,0.0,2022.132275132275,0.8359788359788359,1
53033011801.0,124,33.5,322.5403225806452,2021.8951612903227,0.7580645161290323,1
53033011802.0,143,48.26573426573427,1351.048951048951,2021.006993006993,0.8531468531468531,1
53033011901.0,135,34.2962962962963,517.7777777777778,2021.911111111111,0.8074074074074075,1
53033011902.0,180,37.18888888888889,293.8888888888889,2021.7722222222221,0.8111111111111111,1
53033012000.0,178,47.443820224719104,0.0,2021.573033707865,0.7808988764044944,1
53033012100.0,192,42.416666666666664,791.40625,2021.4270833333333,0.703125,1
53033020100.0,253,53.00395256916996,1209.6837944664032,2021.3517786561265,0.8063241106719368,1
53033020200.0,266,44.02255639097744,434.2105263157895,2021.6466165413533,0.7969924812030075,1
53033020301.0,101,35.16831683168317,395.990099009901,2022.1782178217823,0.8316831683168316,1
53033020302.0,168,32.56547619047619,190.17857142857142,2021.8630952380952,0.8154761904761905,1
53033020401.0,149,50.147651006711406,214.4295302013423,2021.4496644295302,0.8053691275167785,1
53033020402.0,241,40.522821576763484,446.47302904564316,2021.3153526970955,0.8174273858921162,1
53033020500.0,320,39.13125,630.3125,2021.659375,0.840625,1
53033020600.0,191,41.15183246073298,712.565445026178,2021.3246073298428,0.774869109947644,1
53033020700.0,205,39.50243902439024,1138.780487804878,2021.6731707317074,0.8,1
53033020800.0,354,43.75423728813559,197.45762711864407,2021.864406779661,0.8163841807909604,1
53033020900.0,278,52.115107913669064,1127.8776978417266,2021.363309352518,0.8705035971223022,1
53033021000.0,301,46.54485049833887,106.14617940199335,2021.4584717607972,0.8571428571428571,1
53033021100.0,155,39.251612903225805,805.483870967742,2021.6645161290323,0.7548387096774194,1
53033021300.0,237,54.565400843881854,1108.0168776371308,2021.4725738396623,0.8059071729957806,1
53033021400.0,309,45.6084142394822,1008.252427184466,2021.6019417475727,0.8058252427184466,1
53033021500.0,325,43.58461538461538,270.61538461538464,2021.6,0.7938461538461539,1
53033021600.0,318,43.23270440251572,1148.74213836478,2021.751572327044,0.7955974842767296,1
53033021701.0,330,34.74545454545454,544.8333333333334,2022.3424242424242,0.8787878787878788,1
53033021702.0,215,41.544186046511626,580.6976744186046,2022.5116279069769,0.8790697674418605,1
53033021802.0,448,32.924107142857146,586.3616071428571,2022.2901785714287,0.8683035714285714,1
53033021803.0,397,40.59697732997481,219.64735516372795,2021.861460957179,0.8236775818639799,1
53033021804.0,340,41.74411764705882,934.4117647058823,2021.6470588235295,0.8235294117647058,1
53033021903.0,420,32.25238095238095,220.58333333333334,2022.3214285714287,0.8547619047619047,1
53033021904.0,421,38.67458432304038,1401.769596199525,2021.8693586698337,0.828978622327791,1
53033021905.0,298,39.58389261744966,682.0469798657718,2021.9328859060402,0.8422818791946308,1
53033021906.0,370,31.602702702702704,418.2432432432432,2022.2216216216216,0.8405405405405405,1
53033022001.0,310,37.7,412.258064516129,2022.0064516129032,0.8129032258064516,1
53033022003.0,215,35.87906976744186,627.2093023255813,2021.846511627907,0.8558139534883721,1
53033022005.0,294,43.91836734693877,893.1972789115646,2022.044217687075,0.8775510204081632,1
53033022006.0,280,36.42857142857143,980.7142857142857,2022.1214285714286,0.8571428571428571,1
53033022101.0,361,47.7590027700831,710.803324099723,2021.6204986149585,0.8088642659279779,1
53033022102.0,504,43.882936507936506,271.51785714285717,2022.0833333333333,0.8630952380952381,1
53033022201.0,219,43.22831050228311,606.8036529680365,2021.9406392694063,0.821917808219178,1
53033022203.0,595,50.27563025210084,859.2436974789916,2021.9260504201682,0.8571428571428571,1
53033022204.0,207,33.90338164251208,829.7101449275362,2022.0531400966183,0.8309178743961353,1
53033022205.0,177,41.101694915254235,490.6779661016949,2021.7853107344633,0.8587570621468926,1
53033022300.0,370,51.956756756756754,1612.0135135135135,2021.745945945946,0.7837837837837838,1
53033022401.0,413,47.62953995157385,967.4334140435835,2021.820823244552,0.837772397094431,1
53033022402.0,676,52.862426035502956,1294.2307692307693,2021.9097633136096,0.8579881656804734,1
53033022501.0,471,45.08492569002123,1027.3885350318471,2022.0530785562632,0.8577494692144374,1
53033022502.0,412,40.271844660194176,882.0388349514564,2022.143203883495,0.8519417475728155,1
53033022603.0,542,45.367158671586715,316.8819188191882,2022.19926199262,0.8708487084870848,1
53033022604.0,587,41.39182282793867,299.3952299829642,2022.3134582623509,0.8517887563884157,1
53033022605.0,423,33.973995271867615,107.80141843971631,2022.5248226950355,0.8865248226950354,1
53033022606.0,484,39.29132231404959,464.1528925619835,2022.1239669421489,0.8822314049586777,1
53033022701.0,312,50.14102564102564,1641.9711538461538,2021.8878205128206,0.8397435897435898,1
53033022702.0,367,45.08991825613079,865.3950953678474,2021.9346049046321,0.7901907356948229,1
53033022703.0,270,50.71851851851852,1091.6666666666667,2022.0962962962963,0.8444444444444444,1
53033022802.0,477,43.0,573.5849056603773,2021.985324947589,0.8742138364779874,1
53033022803.0,790,23.16582278481013,338.5379746835443,2022.8746835443037,0.9177215189873418,1
53033022804.0,157,26.133757961783438,672.2929936305733,2022.3949044585988,0.8726114649681529,1
53033022805.0,338,37.83431952662722,1196.5976331360946,2022.0828402366865,0.8431952662721893,1
53033022901.0,262,35.961832061068705,723.2824427480916,2021.8969465648854,0.8587786259541985,1
53033022902.0,633,32.90521327014218,1016.3507109004739,2022.224328593997,0.8736176935229067,1
53033023000.0,619,43.73828756058158,390.8723747980614,2021.9644588045235,0.8626817447495961,1
53033023100.0,358,56.91340782122905,965.3631284916202,2021.7458100558658,0.8463687150837989,1
53033023201.0,278,27.881294964028775,530.3956834532374,2022.2446043165467,0.8812949640287769,1
53033023202.0,237,35.75949367088607,1067.9324894514768,2022.2616033755273,0.8818565400843882,1
53033023300.0,442,35.06108597285068,964.2420814479638,2021.7443438914027,0.8461538461538461,1
53033023401.0,286,36.24825174825175,922.3776223776224,2022.1538461538462,0.8566433566433567,1
53033023403.0,491,45.89205702647658,856.1099796334012,2022.071283095723,0.8859470468431772,1
53033023404.0,261,51.065134099616856,1265.8620689655172,2021.8199233716475,0.8314176245210728,1
53033023500.0,367,42.79291553133515,277.52043596730243,2022.4196185286103,0.8392370572207084,1
53033023601.0,401,35.53865336658354,522.9426433915212,2022.3416458852869,0.8503740648379052,1
53033023603.0,342,32.014619883040936,1030.9941520467837,2022.1754385964912,0.8625730994152047,1
53033023604.0,381,45.653543307086615,670.0787401574803,2021.742782152231,0.8503937007874016,1
53033023701.0,438,43.486301369863014,635.9589041095891,2022.0091324200914,0.8789954337899544,1
53033023702.0,316,14.528481012658228,692.7215189873418,2023.7310126582279,0.9082278481012658,1
53033023801.0,291,34.106529209621996,669.0549828178695,2022.656357388316,0.8865979381443299,1
53033023805.0,237,28.09704641350211,944.3037974683544,2022.7848101265822,0.9113924050632911,1
53033023806.0,222,27.01801801801802,1925.4504504504505,2022.8018018018017,0.8603603603603603,1
53033023807.0,495,37.13535353535354,512.7272727272727,2022.5757575757575,0.8585858585858586,1
53033023808.0,169,20.14792899408284,1063.905325443787,2022.9289940828403,0.893491124260355,1
53033023901.0,436,51.38073394495413,1089.6788990825687,2021.7454128440368,0.7844036697247706,1
53033023902.0,409,49.007334963325185,1045.1100244498778,2022.0562347188263,0.843520782396088,1
53033024001.0,499,45.75551102204409,1110.4208416833667,2022.0941883767534,0.8817635270541082,1
53033024002.0,452,41.758849557522126,1075.4424778761063,2022.2345132743362,0.8517699115044248,1
53033024100.0,677,56.93205317577548,2159.3057607090104,2022.0369276218612,0.8714918759231906,1
53033024200.0,426,53.96244131455399,1942.8403755868544,2022.105633802817,0.8591549295774648,1
53033024301.0,336,36.845238095238095,941.0714285714286,2022.0357142857142,0.8422619047619048,1
53033024302.0,546,56.88827838827839,995.2380952380952,2021.8937728937728,0.7985347985347986,1
53033024400.0,246,47.13008130081301,292.4593495934959,2021.9552845528456,0.8414634146341463,1
53033024500.0,752,45.726063829787236,692.280585106383,2021.8696808510638,0.8045212765957447,1
53033024601.0,666,51.072072072072075,1329.1966966966968,2021.8498498498498,0.8153153153153153,1
53033024602.0,544,47.251838235294116,1128.4007352941176,2021.8363970588234,0.8290441176470589,1
53033024701.0,292,39.678082191780824,239.3835616438356,2021.9897260273972,0.8732876712328768,1
53033024703.0,388,39.81443298969072,1072.2938144329896,2022.3427835051546,0.865979381443299,1
